Node 1	Node 2	interaction_type	pathways	
hsa:1548	hsa:1543	compound irreversible	hsa00980	
hsa:100861540 hsa:1551 hsa:1576 hsa:1577	hsa:1543	compound irreversible	hsa00830	
hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906	hsa:775 hsa:776	activation indirect effect	hsa04713	
hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906	hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860	compound irreversible	hsa04720	
hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906	hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860	compound irreversible	hsa04713	
hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906	hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860	compound irreversible	hsa04713	
hsa:1136 hsa:1137 hsa:1139 hsa:1141 hsa:1143 hsa:8973	hsa:3717	activation	hsa04725	
hsa:4915	hsa:10019 hsa:25970	activation phosphorylation	hsa04722	
hsa:5468&hsa:6256 hsa:6257 hsa:6258	hsa:2180 hsa:2181 hsa:2182 hsa:23205 hsa:23305 hsa:51703 hsa:81616	expression	hsa03320	
hsa:5468&hsa:6256 hsa:6257 hsa:6258	hsa:2167	expression	hsa03320	
hsa:1543 hsa:1544 hsa:1545	hsa:438	compound irreversible	hsa00380	
hsa:1544	hsa:1557 hsa:1558 hsa:1559	compound irreversible	hsa00591	
hsa:1557 hsa:1558 hsa:1559	hsa:1544	compound irreversible	hsa00591	
hsa:1544	hsa:1548	compound irreversible	hsa00980	
hsa:1544	hsa:1548	compound irreversible	hsa00980	
hsa:1548	hsa:1544	compound irreversible	hsa00232	
hsa:1548	hsa:1544	compound irreversible	hsa00232	
hsa:1548	hsa:3290	compound irreversible	hsa00980	
hsa:1548	hsa:3290	compound irreversible	hsa00980	
hsa:3290	hsa:1548	compound irreversible	hsa00980	
hsa:3290	hsa:1548	compound irreversible	hsa00980	
hsa:1548	hsa:7372	compound irreversible	hsa00983	
hsa:1555 hsa:1558 hsa:1559 hsa:1573	hsa:5742 hsa:5743	compound irreversible	hsa00590	
hsa:1555 hsa:1558 hsa:1559 hsa:1573	hsa:5742 hsa:5743	compound irreversible	hsa00590	
hsa:3454 hsa:3455	hsa:3716 hsa:7297	binding/association	hsa04380	
hsa:7422	hsa:3791	activation	hsa04370	
